date,run_pipeline,Channel Name,sampleid,method,sub_method,condition,replicate,tissue,Lane,Index,project,project_orig,reference,chemistry,flowcell,seq_dir,min_umis,min_genes,percent_mito,cellbender_expected_cells,cellbender_total_droplets_included,focus,append,calc_signature_scores,introns,batch,sequencing_system,flowcell_type,workflow,fastq_workflow,notes
2023_06_09,TRUE,channel1,FF09459575,rna,rna,nuclei,channel1,pbmc,1-5,SI-TT-F4,FINNGEN,FINNGEN,GRCh38-2020-A,ARC-v1,FF09459575,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/finngen_gex/cellbenderv3_FINNGEN/FF09459575/FF09459575/FF09459575_out_FPR_0.01_filtered.h5,400,200,20,,,,,,TRUE,batch3,NovaseqX,10B,,bcl_convert,
2023_06_09,TRUE,channel1,FF05494621,rna,rna,nuclei,channel1,pbmc,1-5,SI-TT-F5,FINNGEN,FINNGEN,GRCh38-2020-A,ARC-v1,FF05494621,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/finngen_gex/cellbenderv3_FINNGEN/FF05494621/FF05494621/FF05494621_out_FPR_0.01_filtered.h5,400,200,20,,,,,,TRUE,batch3,NovaseqX,10B,,bcl_convert,
2023_06_09,TRUE,channel1,FF05494519,rna,rna,nuclei,channel1,pbmc,1-5,SI-TT-F7,FINNGEN,FINNGEN,GRCh38-2020-A,ARC-v1,FF05494519,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/finngen_gex/cellbenderv3_FINNGEN/FF05494519/FF05494519/FF05494519_out_FPR_0.01_filtered.h5,400,200,20,,,,,,TRUE,batch3,NovaseqX,10B,,bcl_convert,
2023_06_09,TRUE,channel1,FF09458892,rna,rna,nuclei,channel1,pbmc,6-8,SI-TT-F9,FINNGEN,FINNGEN,GRCh38-2020-A,ARC-v1,FF09458892,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/finngen_gex/cellbenderv3_FINNGEN/FF09458892/FF09458892/FF09458892_out_FPR_0.01_filtered.h5,400,200,20,,,,,,TRUE,batch3,NovaseqX,10B,,bcl_convert,
2023_06_09,TRUE,channel1,FF09459854,rna,rna,nuclei,channel1,pbmc,1-5,SI-TT-G4,FINNGEN,FINNGEN,GRCh38-2020-A,ARC-v1,FF09459854,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/finngen_gex/cellbenderv3_FINNGEN/FF09459854/FF09459854/FF09459854_out_FPR_0.01_filtered.h5,400,200,20,,,,,,TRUE,batch3,NovaseqX,10B,,bcl_convert,
2023_06_09,TRUE,channel1,FF05494832,rna,rna,nuclei,channel1,pbmc,1-5,SI-TT-G5,FINNGEN,FINNGEN,GRCh38-2020-A,ARC-v1,FF05494832,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/finngen_gex/cellbenderv3_FINNGEN/FF05494832/FF05494832/FF05494832_out_FPR_0.01_filtered.h5,400,200,20,,,,,,TRUE,batch3,NovaseqX,10B,,bcl_convert,
2023_06_09,TRUE,channel1,FF09458839,rna,rna,nuclei,channel1,pbmc,6-8,SI-TT-G9,FINNGEN,FINNGEN,GRCh38-2020-A,ARC-v1,FF09458839,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/finngen_gex/cellbenderv3_FINNGEN/FF09458839/FF09458839/FF09458839_out_FPR_0.01_filtered.h5,400,200,20,,,,,,TRUE,batch3,NovaseqX,10B,,bcl_convert,
2023_06_09,TRUE,channel1,FF06996482,rna,rna,nuclei,channel1,pbmc,1-5,SI-TT-H12,FINNGEN,FINNGEN,GRCh38-2020-A,ARC-v1,FF06996482,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/finngen_gex/cellbenderv3_FINNGEN/FF06996482/FF06996482/FF06996482_out_FPR_0.01_filtered.h5,400,200,20,,,,,,TRUE,batch3,NovaseqX,10B,,bcl_convert,
2023_06_09,TRUE,channel1,FF06996219,rna,rna,nuclei,channel1,pbmc,1-5,SI-TT-H4,FINNGEN,FINNGEN,GRCh38-2020-A,ARC-v1,FF06996219,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/finngen_gex/cellbenderv3_FINNGEN/FF06996219/FF06996219/FF06996219_out_FPR_0.01_filtered.h5,400,200,20,,,,,,TRUE,batch3,NovaseqX,10B,,bcl_convert,
2023_06_09,TRUE,channel1,FF05494569,rna,rna,nuclei,channel1,pbmc,1-5,SI-TT-H5,FINNGEN,FINNGEN,GRCh38-2020-A,ARC-v1,FF05494569,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/finngen_gex/cellbenderv3_FINNGEN/FF05494569/FF05494569/FF05494569_out_FPR_0.01_filtered.h5,400,200,20,,,,,,TRUE,batch3,NovaseqX,10B,,bcl_convert,
2023_06_09,TRUE,channel1,FF09458800,rna,rna,nuclei,channel1,pbmc,6-8,SI-TT-H9,FINNGEN,FINNGEN,GRCh38-2020-A,ARC-v1,FF09458800,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/finngen_gex/cellbenderv3_FINNGEN/FF09458800/FF09458800/FF09458800_out_FPR_0.01_filtered.h5,400,200,20,,,,,,TRUE,batch3,NovaseqX,10B,,bcl_convert,
2023_07_13,TRUE,channel1,FF09147242,rna,rna,nuclei,channel1,pbmc,1-8,SI-TT-A1,FINNGEN,FINNGEN,GRCh38-2020-A,ARC-v1,FF09147242,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/finngen_gex/cellbenderv3_FINNGEN/FF09147242/FF09147242/FF09147242_out_FPR_0.01_filtered.h5,400,200,20,,,,,,TRUE,batch3,NovaseqX,10B,,bcl_convert,
2023_07_13,TRUE,channel1,FF09459293,rna,rna,nuclei,channel1,pbmc,1-8,SI-TT-A2,FINNGEN,FINNGEN,GRCh38-2020-A,ARC-v1,FF09459293,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/finngen_gex/cellbenderv3_FINNGEN/FF09459293/FF09459293/FF09459293_out_FPR_0.01_filtered.h5,400,200,20,,,,,,TRUE,batch3,NovaseqX,10B,,bcl_convert,
2023_07_13,TRUE,channel1,FF09151832,rna,rna,nuclei,channel1,pbmc,1-8,SI-TT-A3,FINNGEN,FINNGEN,GRCh38-2020-A,ARC-v1,FF09151832,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/finngen_gex/cellbenderv3_FINNGEN/FF09151832/FF09151832/FF09151832_out_FPR_0.01_filtered.h5,400,200,20,,,,,,TRUE,batch3,NovaseqX,10B,,bcl_convert,
2023_07_13,TRUE,channel1,FF06995953,rna,rna,nuclei,channel1,pbmc,1-8,SI-TT-A4,FINNGEN,FINNGEN,GRCh38-2020-A,ARC-v1,FF06995953,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/finngen_gex/cellbenderv3_FINNGEN/FF06995953/FF06995953/FF06995953_out_FPR_0.01_filtered.h5,400,200,20,,,,,,TRUE,batch3,NovaseqX,10B,,bcl_convert,
2023_07_13,TRUE,channel1,FF09152959,rna,rna,nuclei,channel1,pbmc,1-8,SI-TT-B1,FINNGEN,FINNGEN,GRCh38-2020-A,ARC-v1,FF09152959,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/finngen_gex/cellbenderv3_FINNGEN/FF09152959/FF09152959/FF09152959_out_FPR_0.01_filtered.h5,400,200,20,,,,,,TRUE,batch3,NovaseqX,10B,,bcl_convert,
2023_07_13,TRUE,channel1,FF09146131,rna,rna,nuclei,channel1,pbmc,1-8,SI-TT-B2,FINNGEN,FINNGEN,GRCh38-2020-A,ARC-v1,FF09146131,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/finngen_gex/cellbenderv3_FINNGEN/FF09146131/FF09146131/FF09146131_out_FPR_0.01_filtered.h5,400,200,20,,,,,,TRUE,batch3,NovaseqX,10B,,bcl_convert,
2023_07_13,TRUE,channel1,FF09458278,rna,rna,nuclei,channel1,pbmc,1-8,SI-TT-B3,FINNGEN,FINNGEN,GRCh38-2020-A,ARC-v1,FF09458278,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/finngen_gex/cellbenderv3_FINNGEN/FF09458278/FF09458278/FF09458278_out_FPR_0.01_filtered.h5,400,200,20,,,,,,TRUE,batch3,NovaseqX,10B,,bcl_convert,
2023_07_13,TRUE,channel1,FF09458190,rna,rna,nuclei,channel1,pbmc,1-8,SI-TT-B4,FINNGEN,FINNGEN,GRCh38-2020-A,ARC-v1,FF09458190,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/finngen_gex/cellbenderv3_FINNGEN/FF09458190/FF09458190/FF09458190_out_FPR_0.01_filtered.h5,400,200,20,,,,,,TRUE,batch3,NovaseqX,10B,,bcl_convert,
2023_07_13,TRUE,channel1,FF09147225,rna,rna,nuclei,channel1,pbmc,1-8,SI-TT-C1,FINNGEN,FINNGEN,GRCh38-2020-A,ARC-v1,FF09147225,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/finngen_gex/cellbenderv3_FINNGEN/FF09147225/FF09147225/FF09147225_out_FPR_0.01_filtered.h5,400,200,20,,,,,,TRUE,batch3,NovaseqX,10B,,bcl_convert,
2023_07_13,TRUE,channel1,FF09146134,rna,rna,nuclei,channel1,pbmc,1-8,SI-TT-C2,FINNGEN,FINNGEN,GRCh38-2020-A,ARC-v1,FF09146134,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/finngen_gex/cellbenderv3_FINNGEN/FF09146134/FF09146134/FF09146134_out_FPR_0.01_filtered.h5,400,200,20,,,,,,TRUE,batch3,NovaseqX,10B,,bcl_convert,
2023_07_13,TRUE,channel1,FF09458164,rna,rna,nuclei,channel1,pbmc,1-8,SI-TT-C3,FINNGEN,FINNGEN,GRCh38-2020-A,ARC-v1,FF09458164,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/finngen_gex/cellbenderv3_FINNGEN/FF09458164/FF09458164/FF09458164_out_FPR_0.01_filtered.h5,400,200,20,,,,,,TRUE,batch3,NovaseqX,10B,,bcl_convert,
2023_07_13,TRUE,channel1,FF09459704,rna,rna,nuclei,channel1,pbmc,1-8,SI-TT-C7,FINNGEN,FINNGEN,GRCh38-2020-A,ARC-v1,FF09459704,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/finngen_gex/cellbenderv3_FINNGEN/FF09459704/FF09459704/FF09459704_out_FPR_0.01_filtered.h5,400,200,20,,,,,,TRUE,batch3,NovaseqX,10B,,bcl_convert,
