date,run_pipeline,Channel Name,sampleid,method,sub_method,condition,replicate,tissue,Lane,Index,project,project_orig,reference,chemistry,flowcell,seq_dir,min_umis,min_genes,percent_mito,cellbender_expected_cells,cellbender_total_droplets_included,focus,append,calc_signature_scores,introns,batch,sequencing_system,flowcell_type,workflow,fastq_workflow,notes
2023_08_10,TRUE,channel1,pool2_FF09458839_gex,rna,rna,nuclei,channel1,pbmc,*,SI-TT-F7,FINNGEN,FINNGEN,GRCh38-2020-A,ARC-v1,22523WLT3,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/finngen_gex/cellbenderv2_FINNGEN/pool2_FF09458839_gex/pool2_FF09458839_gex/pool2_FF09458839_gex_out_FPR_0.01_filtered.h5,400,200,20,3000,35000,,,,TRUE,batch3,NovaseqX,10B,,bcl_convert,
2023_08_10,TRUE,channel1,pool2_FF09458892_gex,rna,rna,nuclei,channel1,pbmc,*,SI-TT-F7,FINNGEN,FINNGEN,GRCh38-2020-A,ARC-v1,22523WLT3,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/finngen_gex/cellbenderv2_FINNGEN/pool2_FF09458892_gex/pool2_FF09458892_gex/pool2_FF09458892_gex_out_FPR_0.01_filtered.h5,400,200,20,3000,35000,,,,TRUE,batch3,NovaseqX,10B,,bcl_convert,
2023_08_10,TRUE,channel1,pool2_FF09459023_gex,rna,rna,nuclei,channel1,pbmc,*,SI-TT-F7,FINNGEN,FINNGEN,GRCh38-2020-A,ARC-v1,22523WLT3,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/finngen_gex/cellbenderv2_FINNGEN/pool2_FF09459023_gex/pool2_FF09459023_gex/pool2_FF09459023_gex_out_FPR_0.01_filtered.h5,400,200,20,3000,35000,,,,TRUE,batch3,NovaseqX,10B,,bcl_convert,
2023_08_10,TRUE,channel1,pool2_FF09459135_gex,rna,rna,nuclei,channel1,pbmc,*,SI-TT-F7,FINNGEN,FINNGEN,GRCh38-2020-A,ARC-v1,22523WLT3,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/finngen_gex/cellbenderv2_FINNGEN/pool2_FF09459135_gex/pool2_FF09459135_gex/pool2_FF09459135_gex_out_FPR_0.01_filtered.h5,400,200,20,3000,35000,,,,TRUE,batch3,NovaseqX,10B,,bcl_convert,
2023_08_10,TRUE,channel1,pool1_FF09458629_atac,rna,rna,nuclei,channel1,pbmc,*,SI-TT-F7,FINNGEN,FINNGEN,GRCh38-2020-A,ARC-v1,22523WLT3,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/finngen_gex/cellbenderv2_FINNGEN/pool1_FF09458629_atac/pool1_FF09458629_atac/pool1_FF09458629_atac_out_FPR_0.01_filtered.h5,400,200,20,3000,35000,,,,TRUE,batch3,NovaseqX,10B,,bcl_convert,
2023_08_10,TRUE,channel1,pool1_FF09458680_atac,rna,rna,nuclei,channel1,pbmc,*,SI-TT-F7,FINNGEN,FINNGEN,GRCh38-2020-A,ARC-v1,22523WLT3,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/finngen_gex/cellbenderv2_FINNGEN/pool1_FF09458680_atac/pool1_FF09458680_atac/pool1_FF09458680_atac_out_FPR_0.01_filtered.h5,400,200,20,3000,35000,,,,TRUE,batch3,NovaseqX,10B,,bcl_convert,
2023_08_10,TRUE,channel1,pool1_FF09458762_atac,rna,rna,nuclei,channel1,pbmc,*,SI-TT-F7,FINNGEN,FINNGEN,GRCh38-2020-A,ARC-v1,22523WLT3,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/finngen_gex/cellbenderv2_FINNGEN/pool1_FF09458762_atac/pool1_FF09458762_atac/pool1_FF09458762_atac_out_FPR_0.01_filtered.h5,400,200,20,3000,35000,,,,TRUE,batch3,NovaseqX,10B,,bcl_convert,
2023_08_10,TRUE,channel1,pool1_FF09458800_atac,rna,rna,nuclei,channel1,pbmc,*,SI-TT-F7,FINNGEN,FINNGEN,GRCh38-2020-A,ARC-v1,22523WLT3,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/finngen_gex/cellbenderv2_FINNGEN/pool1_FF09458800_atac/pool1_FF09458800_atac/pool1_FF09458800_atac_out_FPR_0.01_filtered.h5,400,200,20,3000,35000,,,,TRUE,batch3,NovaseqX,10B,,bcl_convert,
2023_08_10,TRUE,channel1,pool1_FF09458839_atac,rna,rna,nuclei,channel1,pbmc,*,SI-TT-F7,FINNGEN,FINNGEN,GRCh38-2020-A,ARC-v1,22523WLT3,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/finngen_gex/cellbenderv2_FINNGEN/pool1_FF09458839_atac/pool1_FF09458839_atac/pool1_FF09458839_atac_out_FPR_0.01_filtered.h5,400,200,20,3000,35000,,,,TRUE,batch3,NovaseqX,10B,,bcl_convert,
2023_08_10,TRUE,channel1,pool1_FF09458892_atac,rna,rna,nuclei,channel1,pbmc,*,SI-TT-F7,FINNGEN,FINNGEN,GRCh38-2020-A,ARC-v1,22523WLT3,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/finngen_gex/cellbenderv2_FINNGEN/pool1_FF09458892_atac/pool1_FF09458892_atac/pool1_FF09458892_atac_out_FPR_0.01_filtered.h5,400,200,20,3000,35000,,,,TRUE,batch3,NovaseqX,10B,,bcl_convert,
2023_08_10,TRUE,channel1,pool1_FF09459023_atac,rna,rna,nuclei,channel1,pbmc,*,SI-TT-F7,FINNGEN,FINNGEN,GRCh38-2020-A,ARC-v1,22523WLT3,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/finngen_gex/cellbenderv2_FINNGEN/pool1_FF09459023_atac/pool1_FF09459023_atac/pool1_FF09459023_atac_out_FPR_0.01_filtered.h5,400,200,20,3000,35000,,,,TRUE,batch3,NovaseqX,10B,,bcl_convert,
2023_08_10,TRUE,channel1,pool1_FF09459135_atac,rna,rna,nuclei,channel1,pbmc,*,SI-TT-F7,FINNGEN,FINNGEN,GRCh38-2020-A,ARC-v1,22523WLT3,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/finngen_gex/cellbenderv2_FINNGEN/pool1_FF09459135_atac/pool1_FF09459135_atac/pool1_FF09459135_atac_out_FPR_0.01_filtered.h5,400,200,20,3000,35000,,,,TRUE,batch3,NovaseqX,10B,,bcl_convert,
2023_08_10,TRUE,channel1,pool2_FF09458629_atac,rna,rna,nuclei,channel1,pbmc,*,SI-TT-F7,FINNGEN,FINNGEN,GRCh38-2020-A,ARC-v1,22523WLT3,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/finngen_gex/cellbenderv2_FINNGEN/pool2_FF09458629_atac/pool2_FF09458629_atac/pool2_FF09458629_atac_out_FPR_0.01_filtered.h5,400,200,20,3000,35000,,,,TRUE,batch3,NovaseqX,10B,,bcl_convert,
2023_08_10,TRUE,channel1,pool2_FF09458680_atac,rna,rna,nuclei,channel1,pbmc,*,SI-TT-F7,FINNGEN,FINNGEN,GRCh38-2020-A,ARC-v1,22523WLT3,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/finngen_gex/cellbenderv2_FINNGEN/pool2_FF09458680_atac/pool2_FF09458680_atac/pool2_FF09458680_atac_out_FPR_0.01_filtered.h5,400,200,20,3000,35000,,,,TRUE,batch3,NovaseqX,10B,,bcl_convert,
2023_08_10,TRUE,channel1,pool2_FF09458762_atac,rna,rna,nuclei,channel1,pbmc,*,SI-TT-F7,FINNGEN,FINNGEN,GRCh38-2020-A,ARC-v1,22523WLT3,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/finngen_gex/cellbenderv2_FINNGEN/pool2_FF09458762_atac/pool2_FF09458762_atac/pool2_FF09458762_atac_out_FPR_0.01_filtered.h5,400,200,20,3000,35000,,,,TRUE,batch3,NovaseqX,10B,,bcl_convert,
2023_08_10,TRUE,channel1,pool2_FF09458800_atac,rna,rna,nuclei,channel1,pbmc,*,SI-TT-F7,FINNGEN,FINNGEN,GRCh38-2020-A,ARC-v1,22523WLT3,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/finngen_gex/cellbenderv2_FINNGEN/pool2_FF09458800_atac/pool2_FF09458800_atac/pool2_FF09458800_atac_out_FPR_0.01_filtered.h5,400,200,20,3000,35000,,,,TRUE,batch3,NovaseqX,10B,,bcl_convert,
2023_08_10,TRUE,channel1,pool2_FF09458839_atac,rna,rna,nuclei,channel1,pbmc,*,SI-TT-F7,FINNGEN,FINNGEN,GRCh38-2020-A,ARC-v1,22523WLT3,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/finngen_gex/cellbenderv2_FINNGEN/pool2_FF09458839_atac/pool2_FF09458839_atac/pool2_FF09458839_atac_out_FPR_0.01_filtered.h5,400,200,20,3000,35000,,,,TRUE,batch3,NovaseqX,10B,,bcl_convert,
2023_08_10,TRUE,channel1,pool2_FF09458892_atac,rna,rna,nuclei,channel1,pbmc,*,SI-TT-F7,FINNGEN,FINNGEN,GRCh38-2020-A,ARC-v1,22523WLT3,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/finngen_gex/cellbenderv2_FINNGEN/pool2_FF09458892_atac/pool2_FF09458892_atac/pool2_FF09458892_atac_out_FPR_0.01_filtered.h5,400,200,20,3000,35000,,,,TRUE,batch3,NovaseqX,10B,,bcl_convert,
2023_08_10,TRUE,channel1,pool2_FF09459023_atac,rna,rna,nuclei,channel1,pbmc,*,SI-TT-F7,FINNGEN,FINNGEN,GRCh38-2020-A,ARC-v1,22523WLT3,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/finngen_gex/cellbenderv2_FINNGEN/pool2_FF09459023_atac/pool2_FF09459023_atac/pool2_FF09459023_atac_out_FPR_0.01_filtered.h5,400,200,20,3000,35000,,,,TRUE,batch3,NovaseqX,10B,,bcl_convert,
2023_08_10,TRUE,channel1,pool2_FF09459135_atac,rna,rna,nuclei,channel1,pbmc,*,SI-TT-F7,FINNGEN,FINNGEN,GRCh38-2020-A,ARC-v1,22523WLT3,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/finngen_gex/cellbenderv2_FINNGEN/pool2_FF09459135_atac/pool2_FF09459135_atac/pool2_FF09459135_atac_out_FPR_0.01_filtered.h5,400,200,20,3000,35000,,,,TRUE,batch3,NovaseqX,10B,,bcl_convert,
2023_08_10,TRUE,channel1,pool1_FF09458629_multiome,rna,rna,nuclei,channel1,pbmc,*,SI-TT-F7,FINNGEN,FINNGEN,GRCh38-2020-A,ARC-v1,22523WLT3,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/finngen_gex/cellbenderv2_FINNGEN/pool1_FF09458629_multiome/pool1_FF09458629_multiome/pool1_FF09458629_multiome_out_FPR_0.01_filtered.h5,400,200,20,3000,35000,,,,TRUE,batch3,NovaseqX,10B,,bcl_convert,
2023_08_10,TRUE,channel1,pool1_FF09458680_multiome,rna,rna,nuclei,channel1,pbmc,*,SI-TT-F7,FINNGEN,FINNGEN,GRCh38-2020-A,ARC-v1,22523WLT3,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/finngen_gex/cellbenderv2_FINNGEN/pool1_FF09458680_multiome/pool1_FF09458680_multiome/pool1_FF09458680_multiome_out_FPR_0.01_filtered.h5,400,200,20,3000,35000,,,,TRUE,batch3,NovaseqX,10B,,bcl_convert,
2023_08_10,TRUE,channel1,pool1_FF09458762_multiome,rna,rna,nuclei,channel1,pbmc,*,SI-TT-F7,FINNGEN,FINNGEN,GRCh38-2020-A,ARC-v1,22523WLT3,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/finngen_gex/cellbenderv2_FINNGEN/pool1_FF09458762_multiome/pool1_FF09458762_multiome/pool1_FF09458762_multiome_out_FPR_0.01_filtered.h5,400,200,20,3000,35000,,,,TRUE,batch3,NovaseqX,10B,,bcl_convert,
2023_08_10,TRUE,channel1,pool1_FF09458800_multiome,rna,rna,nuclei,channel1,pbmc,*,SI-TT-F7,FINNGEN,FINNGEN,GRCh38-2020-A,ARC-v1,22523WLT3,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/finngen_gex/cellbenderv2_FINNGEN/pool1_FF09458800_multiome/pool1_FF09458800_multiome/pool1_FF09458800_multiome_out_FPR_0.01_filtered.h5,400,200,20,3000,35000,,,,TRUE,batch3,NovaseqX,10B,,bcl_convert,
2023_08_10,TRUE,channel1,pool1_FF09458839_multiome,rna,rna,nuclei,channel1,pbmc,*,SI-TT-F7,FINNGEN,FINNGEN,GRCh38-2020-A,ARC-v1,22523WLT3,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/finngen_gex/cellbenderv2_FINNGEN/pool1_FF09458839_multiome/pool1_FF09458839_multiome/pool1_FF09458839_multiome_out_FPR_0.01_filtered.h5,400,200,20,3000,35000,,,,TRUE,batch3,NovaseqX,10B,,bcl_convert,
2023_08_10,TRUE,channel1,pool1_FF09458892_multiome,rna,rna,nuclei,channel1,pbmc,*,SI-TT-F7,FINNGEN,FINNGEN,GRCh38-2020-A,ARC-v1,22523WLT3,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/finngen_gex/cellbenderv2_FINNGEN/pool1_FF09458892_multiome/pool1_FF09458892_multiome/pool1_FF09458892_multiome_out_FPR_0.01_filtered.h5,400,200,20,3000,35000,,,,TRUE,batch3,NovaseqX,10B,,bcl_convert,
2023_08_10,TRUE,channel1,pool1_FF09459023_multiome,rna,rna,nuclei,channel1,pbmc,*,SI-TT-F7,FINNGEN,FINNGEN,GRCh38-2020-A,ARC-v1,22523WLT3,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/finngen_gex/cellbenderv2_FINNGEN/pool1_FF09459023_multiome/pool1_FF09459023_multiome/pool1_FF09459023_multiome_out_FPR_0.01_filtered.h5,400,200,20,3000,35000,,,,TRUE,batch3,NovaseqX,10B,,bcl_convert,
2023_08_10,TRUE,channel1,pool1_FF09459135_multiome,rna,rna,nuclei,channel1,pbmc,*,SI-TT-F7,FINNGEN,FINNGEN,GRCh38-2020-A,ARC-v1,22523WLT3,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/finngen_gex/cellbenderv2_FINNGEN/pool1_FF09459135_multiome/pool1_FF09459135_multiome/pool1_FF09459135_multiome_out_FPR_0.01_filtered.h5,400,200,20,3000,35000,,,,TRUE,batch3,NovaseqX,10B,,bcl_convert,
2023_08_10,TRUE,channel1,pool2_FF09458629_multiome,rna,rna,nuclei,channel1,pbmc,*,SI-TT-F7,FINNGEN,FINNGEN,GRCh38-2020-A,ARC-v1,22523WLT3,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/finngen_gex/cellbenderv2_FINNGEN/pool2_FF09458629_multiome/pool2_FF09458629_multiome/pool2_FF09458629_multiome_out_FPR_0.01_filtered.h5,400,200,20,3000,35000,,,,TRUE,batch3,NovaseqX,10B,,bcl_convert,
2023_08_10,TRUE,channel1,pool2_FF09458680_multiome,rna,rna,nuclei,channel1,pbmc,*,SI-TT-F7,FINNGEN,FINNGEN,GRCh38-2020-A,ARC-v1,22523WLT3,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/finngen_gex/cellbenderv2_FINNGEN/pool2_FF09458680_multiome/pool2_FF09458680_multiome/pool2_FF09458680_multiome_out_FPR_0.01_filtered.h5,400,200,20,3000,35000,,,,TRUE,batch3,NovaseqX,10B,,bcl_convert,
2023_08_10,TRUE,channel1,pool2_FF09458762_multiome,rna,rna,nuclei,channel1,pbmc,*,SI-TT-F7,FINNGEN,FINNGEN,GRCh38-2020-A,ARC-v1,22523WLT3,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/finngen_gex/cellbenderv2_FINNGEN/pool2_FF09458762_multiome/pool2_FF09458762_multiome/pool2_FF09458762_multiome_out_FPR_0.01_filtered.h5,400,200,20,3000,35000,,,,TRUE,batch3,NovaseqX,10B,,bcl_convert,
2023_08_10,TRUE,channel1,pool2_FF09458800_multiome,rna,rna,nuclei,channel1,pbmc,*,SI-TT-F7,FINNGEN,FINNGEN,GRCh38-2020-A,ARC-v1,22523WLT3,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/finngen_gex/cellbenderv2_FINNGEN/pool2_FF09458800_multiome/pool2_FF09458800_multiome/pool2_FF09458800_multiome_out_FPR_0.01_filtered.h5,400,200,20,3000,35000,,,,TRUE,batch3,NovaseqX,10B,,bcl_convert,
2023_08_10,TRUE,channel1,pool2_FF09458839_multiome,rna,rna,nuclei,channel1,pbmc,*,SI-TT-F7,FINNGEN,FINNGEN,GRCh38-2020-A,ARC-v1,22523WLT3,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/finngen_gex/cellbenderv2_FINNGEN/pool2_FF09458839_multiome/pool2_FF09458839_multiome/pool2_FF09458839_multiome_out_FPR_0.01_filtered.h5,400,200,20,3000,35000,,,,TRUE,batch3,NovaseqX,10B,,bcl_convert,
2023_08_10,TRUE,channel1,pool2_FF09458892_multiome,rna,rna,nuclei,channel1,pbmc,*,SI-TT-F7,FINNGEN,FINNGEN,GRCh38-2020-A,ARC-v1,22523WLT3,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/finngen_gex/cellbenderv2_FINNGEN/pool2_FF09458892_multiome/pool2_FF09458892_multiome/pool2_FF09458892_multiome_out_FPR_0.01_filtered.h5,400,200,20,3000,35000,,,,TRUE,batch3,NovaseqX,10B,,bcl_convert,
2023_08_10,TRUE,channel1,pool2_FF09459023_multiome,rna,rna,nuclei,channel1,pbmc,*,SI-TT-F7,FINNGEN,FINNGEN,GRCh38-2020-A,ARC-v1,22523WLT3,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/finngen_gex/cellbenderv2_FINNGEN/pool2_FF09459023_multiome/pool2_FF09459023_multiome/pool2_FF09459023_multiome_out_FPR_0.01_filtered.h5,400,200,20,3000,35000,,,,TRUE,batch3,NovaseqX,10B,,bcl_convert,
2023_08_10,TRUE,channel1,pool2_FF09459135_multiome,rna,rna,nuclei,channel1,pbmc,*,SI-TT-F7,FINNGEN,FINNGEN,GRCh38-2020-A,ARC-v1,22523WLT3,gs://fc-secure-d4adbbf9-8265-4a5c-b14f-23a5f1b5c4f9/finngen_gex/cellbenderv2_FINNGEN/pool2_FF09459135_multiome/pool2_FF09459135_multiome/pool2_FF09459135_multiome_out_FPR_0.01_filtered.h5,400,200,20,3000,35000,,,,TRUE,batch3,NovaseqX,10B,,bcl_convert,
